event_id,user_id,event_type,event_timestamp,feature_name
E0020600,U00478,upgrade_click,2024-01-10T18:16:44Z,
E0020601,U00478,feature_use,07/01/2024 06:11,notifications
E0020602,U00478,settings_change,2024-01-02T12:19:54Z,
E0020603,U00478,upgrade_click,2024-01-12 17:20:18,
E0020604,U00478,invite_sent,2023-12-31T16:47:38Z,
E0020605,U00478,support_ticket,2024-01-03 13:07:43,
E0020606,U00478,settings_change,2024-01-06 00:58:17,
E0020607,U00478,settings_change,29/12/2023 11:34,
E0020608,U00478,settings_change,27/12/2023 18:27,
E0020609,U00478,login,23/12/2023 02:19,
E0020610,U00478,feature_use,2023-12-26T07:17:10Z,
E0020611,U00478,settings_change,13/01/2024 07:45,
E0020612,U00478,invite_sent,2024-01-16T17:17:47Z,
E0020613,U00478,invite_sent,2023-12-26 04:24:46,
E0020614,U00478,login,2024-01-04T21:45:37Z,
E0020615,U00478,feature_use,2023-12-27T06:50:30Z,
E0020616,U00478,login,2024-01-05T20:37:51Z,
E0020617,U00478,feature_use,2024-01-13T17:39:38Z,notifications
E0020618,U00478,upgrade_click,2023-12-31T19:12:47Z,
E0020619,U00478,page_view,01/01/2024 11:27,
E0020620,U00478,upgrade_click,2023-12-21 05:46:21,
E0020621,U00478,feature_use,2023-12-25 21:04:49,analytics
E0020622,U00478,logout,25/12/2023 14:15,
E0020623,U00478,upgrade_click,2024-01-02T07:02:55Z,
E0020624,U00478,feature_use,21/12/2023 23:08,api_access
E0020625,U00478,upgrade_click,05/01/2024 03:15,
E0020626,U00478,logout,2024-01-10 09:38:48,
E0020627,U00478,invite_sent,2023-12-31T15:13:42Z,
E0020628,U00478,invite_sent,13/01/2024 14:46,
E0020629,U00478,upgrade_click,2024-01-09 00:35:20,
E0020630,U00478,settings_change,08/01/2024 10:19,
E0020631,U00478,login,2024-01-09 04:53:25,
E0020632,U00478,feature_use,21/12/2023 16:55,collaboration
E0020633,U00478,support_ticket,2024-01-10T11:13:03Z,
E0020634,U00478,support_ticket,22/12/2023 10:32,
E0020635,U00478,upgrade_click,2024-01-04T05:00:54Z,
E0020636,U00478,feature_use,26/12/2023 03:06,dashboard
E0020637,U00478,settings_change,2023-12-28T09:42:37Z,
E0020638,U00478,invite_sent,2023-12-23T07:26:55Z,
E0020639,U00478,logout,27/12/2023 17:36,
E0020640,U00478,login,2023-12-25 05:42:34,
E0020641,U00478,support_ticket,2023-12-23T01:48:27Z,
E0020642,U00478,settings_change,2024-01-19T17:10:05Z,
E0020643,U00478,settings_change,2023-12-27T05:35:59Z,
E0020644,U00478,upgrade_click,2024-01-05 20:11:19,
E0020645,U00478,login,2024-01-14 18:38:14,
E0020646,U00478,support_ticket,2023-12-30T22:57:45Z,
E0020647,U00478,settings_change,19/01/2024 04:12,
E0020648,U00478,feature_use,12/01/2024 06:44,integrations
E0020649,U00478,support_ticket,01/01/2024 07:35,
E0020650,U00478,settings_change,2024-01-11T09:30:01Z,
E0020651,U00478,page_view,18/01/2024 22:02,
E0020652,U00478,login,2024-01-12T01:41:50Z,
E0020653,U00478,settings_change,11/01/2024 15:37,
E0020654,U00478,support_ticket,2024-01-08 07:39:33,
E0020655,U00478,support_ticket,2024-01-14T03:29:46Z,
E0020656,U00478,login,07/01/2024 20:12,
E0020657,U00478,support_ticket,2024-01-16T06:55:10Z,
E0020658,U00478,login,2024-01-14 11:37:54,
E0020659,U00478,page_view,2024-01-01 00:35:53,
E0020660,U00478,login,2023-12-21T06:12:28Z,
E0020661,U00478,upgrade_click,2023-12-27T12:50:31Z,
E0020662,U00478,invite_sent,2024-01-07T11:26:03Z,
E0020663,U00478,settings_change,03/01/2024 01:26,
E0020664,U00478,page_view,2023-12-23T03:56:42Z,
E0020665,U00478,upgrade_click,2024-01-14T01:38:18Z,
E0020666,U00478,support_ticket,2024-01-11T21:42:51Z,
E0020667,U00478,page_view,2023-12-25 10:35:58,
E0020668,U00478,support_ticket,2023-12-23T19:37:53Z,
E0020669,U00478,upgrade_click,2024-01-14T19:28:20Z,
E0020670,U00478,logout,2023-12-26T18:49:52Z,
E0020671,U00478,feature_use,2024-01-13 15:50:32,notifications
E0020672,U00478,feature_use,22/12/2023 11:47,analytics
E0020673,U00478,feature_use,2024-01-02 12:57:38,export
E0020674,U00478,support_ticket,2024-01-03T17:19:15Z,
E0020675,U00478,logout,2023-12-27 23:00:50,
E0020676,U00478,login,2023-12-31T04:45:57Z,
E0020677,U00478,settings_change,27/12/2023 23:21,
E0020678,U00478,support_ticket,2023-12-29T09:53:38Z,
E0020679,U00478,login,2024-01-11T02:21:12Z,
E0020680,U00478,logout,26/12/2023 11:54,
E0020681,U00478,support_ticket,2024-01-16T20:13:44Z,
E0020682,U00478,settings_change,2024-01-14T12:13:59Z,
E0020683,U00478,support_ticket,23/12/2023 18:04,
E0020684,U00478,logout,2024-01-05 05:56:38,
E0020685,U00478,feature_use,2024-01-07 11:42:01,analytics
E0020686,U00478,invite_sent,2024-01-10 17:09:14,
E0020687,U00478,invite_sent,2023-12-21T05:22:56Z,
E0020688,U00478,invite_sent,2023-12-23T09:42:30Z,
E0020689,U00478,settings_change,2023-12-31 19:56:52,
E0020690,U00478,upgrade_click,31/12/2023 08:21,
E0020691,U00478,invite_sent,11/01/2024 16:53,
E0020692,U00478,logout,2024-01-01 11:19:43,
E0020693,U00478,feature_use,2024-01-10 22:42:35,analytics
E0020694,U00478,feature_use,06/01/2024 09:27,export
E0020695,U00478,settings_change,2023-12-23T08:32:29Z,
E0020696,U00478,upgrade_click,31/12/2023 02:44,
E0020697,U00478,logout,2023-12-21T04:29:46Z,
E0020698,U00478,login,2024-01-13T05:45:15Z,
E0020699,U00478,settings_change,14/01/2024 17:01,
E0020700,U00478,support_ticket,28/12/2023 10:25,
E0020701,U00478,login,2023-12-22T07:07:28Z,
E0020702,U00478,logout,05/01/2024 20:40,
E0020703,U00478,upgrade_click,2024-01-07 17:09:50,
E0020704,U00478,page_view,10/01/2024 10:51,
E0020705,U00478,invite_sent,2023-12-28T12:56:58Z,
E0020706,U00478,support_ticket,2023-12-24 22:31:02,
E0020707,U00478,settings_change,18/01/2024 14:21,
E0020708,U00478,upgrade_click,2024-01-13T02:41:26Z,
E0020709,U00478,login,2023-12-29 08:07:54,
E0020710,U00478,support_ticket,21/12/2023 17:57,
E0020711,U00478,feature_use,2023-12-22 11:01:25,dashboard
E0020712,U00478,page_view,2023-12-21 23:00:02,
E0020713,U00478,logout,09/01/2024 20:25,
E0020714,U00478,feature_use,2024-01-10T18:33:26Z,collaboration
E0020715,U00478,page_view,07/01/2024 13:52,
E0020716,U00478,upgrade_click,2023-12-25T21:11:29Z,
E0020717,U00478,login,2024-01-04T11:30:18Z,
E0020718,U00478,settings_change,2024-01-05 04:49:38,
E0020719,U00478,login,2024-01-17 07:33:12,
E0020720,U00478,page_view,14/01/2024 23:07,
E0020721,U00478,support_ticket,15/01/2024 16:08,
E0020722,U00478,support_ticket,23/12/2023 05:39,
E0020723,U00478,support_ticket,2023-12-23T14:00:33Z,
E0020724,U00478,invite_sent,29/12/2023 01:40,
E0020725,U00478,logout,17/01/2024 04:29,
E0020726,U00478,upgrade_click,2024-01-05 21:54:49,
E0020727,U00478,feature_use,06/01/2024 14:06,notifications
E0020728,U00478,upgrade_click,2024-01-19 21:31:02,
E0020729,U00478,invite_sent,2023-12-25T11:53:17Z,
E0020730,U00478,invite_sent,29/12/2023 03:55,
E0020731,U00478,page_view,2023-12-24T20:28:29Z,
E0020732,U00478,login,2023-12-22T13:46:15Z,
E0020733,U00478,upgrade_click,2024-01-08 06:58:31,
E0020734,U00478,settings_change,13/01/2024 12:39,
E0020735,U00478,feature_use,2024-01-02T23:12:35Z,export
E0020736,U00478,invite_sent,15/01/2024 11:29,
E0020737,U00478,logout,2023-12-25 15:08:03,
E0020738,U00478,feature_use,2024-01-13T10:12:05Z,dashboard
E0020739,U00478,upgrade_click,19/01/2024 13:07,
E0020740,U00478,page_view,2024-01-11 06:37:47,
E0020741,U00478,support_ticket,2024-01-06T06:18:06Z,
E0020742,U00478,upgrade_click,2024-01-10 03:03:48,
E0020743,U00478,invite_sent,2024-01-05 13:24:29,
E0020744,U00478,settings_change,2024-01-19 01:20:54,
E0020745,U00478,upgrade_click,2024-01-15T19:58:35Z,
E0020746,U00478,logout,17/01/2024 06:43,
E0020747,U00478,logout,2023-12-26 00:48:04,
E0020748,U00478,login,2024-01-08 07:29:57,
E0020749,U00478,logout,18/01/2024 07:18,
E0020750,U00478,settings_change,10/01/2024 16:38,
E0020751,U00478,page_view,10/01/2024 23:04,
E0020752,U00478,logout,09/01/2024 06:43,
E0020753,U00478,settings_change,27/12/2023 23:39,
E0020754,U00478,login,2024-01-10T07:07:49Z,
E0020755,U00478,support_ticket,27/12/2023 07:10,
E0020756,U00478,logout,11/01/2024 07:33,
E0020757,U00478,login,29/12/2023 04:30,
E0020758,U00478,upgrade_click,04/01/2024 15:55,
E0020759,U00478,invite_sent,2024-01-07T12:27:11Z,
E0020760,U00478,invite_sent,2023-12-31T23:49:31Z,
E0020761,U00478,settings_change,2023-12-24 14:42:19,
E0020762,U00478,support_ticket,2024-01-09 10:21:02,
E0020763,U00478,settings_change,07/01/2024 15:38,
E0020764,U00478,invite_sent,2023-12-24 23:14:28,
E0020765,U00478,login,2024-01-01T22:34:56Z,
E0020766,U00478,upgrade_click,06/01/2024 22:30,
E0020767,U00478,logout,13/01/2024 16:48,
E0020768,U00478,settings_change,2024-01-03 09:56:56,
E0020769,U00478,settings_change,16/01/2024 12:35,
E0020770,U00478,support_ticket,2024-01-12 21:04:39,
E0020771,U00478,invite_sent,04/01/2024 13:18,
E0020772,U00478,feature_use,02/01/2024 03:36,onboarding_wizard
E0020773,U00478,upgrade_click,2024-01-10T23:54:05Z,
E0020774,U00478,feature_use,26/12/2023 10:37,notifications
E0020775,U00478,logout,2024-01-11T08:25:13Z,
E0020776,U00478,support_ticket,2024-01-13T14:08:09Z,
E0020777,U00478,page_view,2024-01-11 04:39:48,
E0020778,U00478,support_ticket,2024-01-18 20:31:12,
E0020779,U00478,settings_change,12/01/2024 14:37,
E0020780,U00478,page_view,2023-12-24T00:17:22Z,
E0020781,U00478,logout,2023-12-24 23:27:20,
E0020782,U00478,settings_change,2023-12-21 06:24:26,
E0020783,U00478,upgrade_click,06/01/2024 04:39,
E0020784,U00478,upgrade_click,2024-01-16T21:27:46Z,
E0020785,U00478,invite_sent,18/01/2024 11:23,
E0020786,U00478,upgrade_click,19/01/2024 16:04,
E0020787,U00478,page_view,26/12/2023 08:57,
E0020788,U00478,page_view,2024-01-09 02:40:43,
E0020789,U00478,logout,2024-01-10 01:15:26,
E0020790,U00478,page_view,23/12/2023 10:03,
E0020791,U00478,invite_sent,2023-12-28 01:45:28,
E0020792,U00478,login,2024-01-07T11:00:07Z,
E0020793,U00478,upgrade_click,2024-01-12 10:22:32,
E0020794,U00478,support_ticket,27/12/2023 13:09,
E0020795,U00478,logout,21/12/2023 07:17,
E0020796,U00478,settings_change,2024-01-19T04:54:48Z,
E0020797,U00478,logout,2023-12-28 15:07:28,
E0020798,U00478,logout,2024-01-12T17:25:00Z,
E0020799,U00478,logout,2024-01-09T01:11:42Z,
E0020800,U00478,page_view,2023-12-23 10:55:05,
E0020801,U00478,upgrade_click,2023-12-26T23:49:12Z,
E0020802,U00478,upgrade_click,2023-12-21T05:10:50Z,
E0020803,U00478,page_view,2024-01-19T16:48:27Z,
E0020804,U00478,support_ticket,2024-01-13T23:25:19Z,
E0020805,U00478,login,2024-01-07T20:04:24Z,
E0020806,U00478,logout,2024-01-14T14:29:20Z,
E0020807,U00478,support_ticket,2024-01-07 14:39:54,
E0020808,U00478,invite_sent,2024-01-10 05:27:10,
E0020809,U00478,invite_sent,2024-01-11T02:33:50Z,
E0020810,U00478,invite_sent,2023-12-26 06:15:00,
E0020811,U00478,login,11/01/2024 03:08,
E0020812,U00478,invite_sent,2024-01-14T20:42:58Z,
E0020813,U00478,login,2024-01-02 22:40:17,
E0020814,U00478,upgrade_click,2024-01-08T17:03:02Z,
E0020815,U00478,feature_use,2023-12-29T13:49:39Z,dashboard
E0020816,U00478,page_view,22/12/2023 22:45,
E0020817,U00478,support_ticket,2024-01-13T19:31:55Z,
E0020818,U00478,settings_change,2024-01-11 19:12:54,
E0020819,U00478,support_ticket,2024-01-16T15:32:15Z,
E0020820,U00478,feature_use,2024-01-19 21:39:59,
E0020821,U00478,invite_sent,10/01/2024 21:14,
E0020822,U00478,logout,2023-12-26 12:47:10,
E0020823,U00478,page_view,2023-12-23 07:09:00,
E0020824,U00478,logout,2024-01-19 13:18:06,
E0020825,U00478,settings_change,21/12/2023 02:35,
E0020826,U00478,settings_change,2023-12-27T03:28:53Z,
E0020827,U00478,invite_sent,02/01/2024 08:09,
E0020828,U00478,invite_sent,2023-12-27T13:32:12Z,
E0020829,U00478,logout,2023-12-25 22:56:38,
E0020830,U00478,logout,2024-01-09T10:40:50Z,
E0020831,U00478,invite_sent,19/01/2024 06:34,
E0020832,U00478,settings_change,07/01/2024 21:55,
E0020833,U00478,login,2023-12-23 21:21:30,
E0020834,U00478,feature_use,2023-12-30T02:36:56Z,dashboard
E0020835,U00478,upgrade_click,2024-01-17 03:30:56,
E0020836,U00478,invite_sent,2024-01-01T22:49:59Z,
E0020837,U00478,upgrade_click,2023-12-31 04:37:30,
E0020838,U00478,support_ticket,28/12/2023 13:17,
E0020839,U00478,settings_change,2024-01-18 12:58:32,
E0020840,U00478,upgrade_click,05/01/2024 13:38,
E0020841,U00478,settings_change,2023-12-24 03:06:53,
E0020842,U00478,invite_sent,2024-01-19T01:19:07Z,
E0020843,U00478,settings_change,2024-01-02 11:28:19,
E0020844,U00478,page_view,09/01/2024 04:22,
E0020845,U00478,settings_change,2024-01-18T16:55:11Z,
E0020846,U00478,upgrade_click,2023-12-23 10:45:23,
E0020847,U00478,invite_sent,2024-01-16T07:47:36Z,
E0020848,U00478,feature_use,28/12/2023 14:18,notifications
E0020849,U00478,feature_use,2024-01-16T12:17:55Z,billing_portal
E0020850,U00478,upgrade_click,2023-12-27T07:32:34Z,
E0020851,U00478,invite_sent,23/12/2023 23:24,
E0020852,U00478,page_view,01/01/2024 23:25,
E0020853,U00478,upgrade_click,2023-12-27 08:07:54,
E0020854,U00478,page_view,22/12/2023 14:44,
E0020855,U00478,feature_use,2024-01-04T17:59:38Z,dashboard
E0020856,U00478,page_view,2024-01-07 06:22:49,
E0020857,U00478,settings_change,2023-12-21T17:39:00Z,
E0020858,U00478,feature_use,02/01/2024 14:17,onboarding_wizard
E0020859,U00478,feature_use,2023-12-26 10:48:07,reports
E0020860,U00478,login,31/12/2023 09:48,
E0020861,U00478,page_view,05/01/2024 23:38,
E0020862,U00478,page_view,2023-12-31 02:36:12,
E0020863,U00478,settings_change,2024-01-04T17:02:06Z,
E0020864,U00478,invite_sent,05/01/2024 06:13,
E0020865,U00478,feature_use,2024-01-19 08:30:20,export
E0020866,U00478,invite_sent,2024-01-13T13:50:10Z,
E0020867,U00478,upgrade_click,2023-12-30T00:49:21Z,
E0020868,U00478,upgrade_click,2024-01-10 05:57:11,
E0020869,U00478,invite_sent,2024-01-17 19:56:32,
E0020870,U00478,support_ticket,2024-01-17 14:10:43,
E0020871,U00478,support_ticket,2024-01-04T10:25:57Z,
E0020872,U00478,page_view,19/01/2024 14:29,
E0020873,U00478,feature_use,09/01/2024 12:33,notifications
E0020874,U00478,login,2023-12-22 02:24:21,
E0020875,U00478,upgrade_click,2023-12-21 22:48:35,
E0020876,U00478,invite_sent,01/01/2024 20:36,
E0020877,U00478,logout,2023-12-26 03:21:49,
E0020878,U00478,settings_change,2024-01-11 17:36:13,
E0020879,U00478,support_ticket,2024-01-04T11:13:52Z,
E0020880,U00478,settings_change,2023-12-30 19:33:08,
E0020881,U00478,settings_change,2023-12-30 04:15:16,
E0020882,U00478,page_view,2024-01-16T01:03:19Z,
E0020883,U00478,support_ticket,2023-12-31 17:47:32,
E0020884,U00478,feature_use,2024-01-01 02:17:49,dashboard
E0020885,U00478,support_ticket,2023-12-30T02:44:22Z,
E0020886,U00478,settings_change,2023-12-30T12:18:00Z,
E0020887,U00478,login,2023-12-21T06:01:01Z,
E0020888,U00478,support_ticket,2024-01-09T22:29:13Z,
E0020889,U00478,settings_change,2024-01-09 04:13:03,
E0020890,U00478,support_ticket,2024-01-12 14:04:59,
E0020891,U00478,page_view,2024-01-03T06:51:56Z,
E0020892,U00478,logout,2024-01-17 15:07:02,
E0020893,U00478,upgrade_click,2023-12-26T07:23:16Z,
E0020894,U00478,page_view,2024-01-13 06:03:12,
E0020895,U00478,logout,2024-01-10 11:49:03,
E0020896,U00478,invite_sent,2024-01-18T20:51:55Z,
E0020897,U00478,settings_change,2023-12-31T08:59:53Z,
E0020898,U00478,login,28/12/2023 15:12,
E0020899,U00478,settings_change,2024-01-19 21:02:16,
E0020900,U00478,login,2023-12-21 08:04:47,
E0020901,U00478,invite_sent,2024-01-03 13:02:12,
E0020902,U00478,page_view,2023-12-30T23:42:58Z,
E0020903,U00478,support_ticket,10/01/2024 01:36,
E0020904,U00478,feature_use,2023-12-28T21:00:38Z,billing_portal
E0020905,U00478,support_ticket,2024-01-15T04:05:14Z,
E0020906,U00478,settings_change,14/01/2024 18:23,
E0020907,U00478,settings_change,07/01/2024 21:25,
E0020908,U00478,page_view,2023-12-25T12:34:23Z,
E0020909,U00478,logout,23/12/2023 16:17,
E0020910,U00478,feature_use,2024-01-04 20:42:22,collaboration
E0020911,U00478,invite_sent,2024-01-17T16:31:27Z,
E0020912,U00478,settings_change,2023-12-31 01:50:37,
E0020913,U00478,settings_change,2024-01-15 12:35:28,
E0020914,U00478,support_ticket,2024-01-06T10:45:01Z,
E0020915,U00478,logout,2024-01-19T06:24:32Z,
E0020916,U00478,settings_change,2024-01-11T22:47:12Z,
E0020917,U00478,page_view,2023-12-31T14:48:20Z,
E0020918,U00478,invite_sent,2024-01-07T05:43:16Z,
E0020919,U00478,support_ticket,2023-12-29T03:12:22Z,
E0020920,U00478,support_ticket,2024-01-10T05:29:49Z,
E0020921,U00478,upgrade_click,2024-01-16 09:15:28,
E0020922,U00478,logout,13/01/2024 01:57,
E0020923,U00478,page_view,2024-01-04 22:22:00,
E0020924,U00478,login,2024-01-04 13:23:10,
E0020925,U00478,support_ticket,21/12/2023 07:10,
E0020926,U00478,invite_sent,30/12/2023 04:44,
E0020927,U00478,settings_change,02/01/2024 02:51,
E0020928,U00478,logout,2023-12-26T11:43:17Z,
E0020929,U00478,page_view,2023-12-23 08:26:15,
E0020930,U00478,logout,2023-12-26 04:57:31,
E0020931,U00478,settings_change,2024-01-10 02:03:11,
E0020932,U00478,upgrade_click,19/01/2024 04:03,
E0020933,U00478,feature_use,2023-12-22 05:02:14,integrations
E0020934,U00478,support_ticket,13/01/2024 12:35,
E0020935,U00478,settings_change,27/12/2023 06:24,
E0020936,U00478,settings_change,2023-12-28 23:54:42,
E0020937,U00478,upgrade_click,2023-12-21 23:54:33,
E0020938,U00478,logout,01/01/2024 12:50,
E0020939,U00478,invite_sent,2024-01-19 06:22:28,
E0020940,U00478,support_ticket,30/12/2023 11:17,
E0020941,U00478,feature_use,2024-01-03T12:23:59Z,analytics
E0020942,U00478,settings_change,06/01/2024 12:13,
E0020943,U00478,page_view,11/01/2024 05:02,
E0020944,U00478,settings_change,2024-01-05 06:44:47,
E0020945,U00478,page_view,2023-12-21 23:44:42,
E0020946,U00478,feature_use,2023-12-24T15:08:08Z,collaboration
E0020947,U00478,upgrade_click,2024-01-14 22:14:06,
E0020948,U00478,logout,2023-12-31 00:34:54,
E0020949,U00478,logout,2024-01-12T18:51:19Z,
E0020950,U00478,support_ticket,29/12/2023 01:17,
E0020951,U00478,logout,2024-01-08 11:28:25,
E0020952,U00478,upgrade_click,10/01/2024 02:47,
E0020953,U00478,login,2023-12-29T11:28:07Z,
E0020954,U00478,page_view,29/12/2023 08:04,
E0020955,U00478,page_view,2024-01-10T22:19:47Z,
E0020956,U00478,feature_use,2024-01-06 20:14:30,billing_portal
E0020957,U00478,invite_sent,2024-01-01 09:47:32,
E0020958,U00478,page_view,2023-12-29T10:08:40Z,
E0020959,U00478,logout,2024-01-07T05:57:05Z,
E0020960,U00478,login,18/01/2024 08:59,
E0020961,U00478,page_view,2024-01-13T05:18:21Z,
E0020962,U00478,invite_sent,2024-01-19T08:23:29Z,
E0020963,U00478,feature_use,10/01/2024 14:52,analytics
E0020964,U00478,page_view,18/01/2024 19:28,
E0020965,U00478,invite_sent,2023-12-23T00:17:40Z,
E0020966,U00478,feature_use,2023-12-27 02:07:59,dashboard
E0020967,U00478,logout,2023-12-22T00:08:06Z,
E0020968,U00478,login,2023-12-26T13:14:36Z,
E0020969,U00478,page_view,2024-01-08T06:39:16Z,
E0020970,U00478,invite_sent,2024-01-12T19:32:56Z,
E0020971,U00478,page_view,2024-01-19 16:51:37,
E0020972,U00478,support_ticket,2023-12-28T13:45:10Z,
E0020973,U00478,logout,26/12/2023 06:32,
E0020974,U00478,logout,2024-01-01T07:21:48Z,
E0020975,U00478,logout,2023-12-27T13:13:34Z,
E0020976,U00478,page_view,2023-12-25T13:48:54Z,
E0020977,U00478,logout,14/01/2024 19:39,
E0020978,U00478,feature_use,23/12/2023 12:56,analytics
E0020979,U00478,logout,2023-12-24T14:20:53Z,
E0020980,U00478,logout,2023-12-30T00:57:34Z,
E0020981,U00478,invite_sent,2023-12-26 12:47:20,
E0020982,U00478,logout,2024-01-05 12:44:50,
E0020983,U00478,settings_change,2023-12-22 16:10:00,
E0020984,U00478,login,28/12/2023 01:53,
E0020985,U00478,upgrade_click,2024-01-10T18:03:39Z,
E0020986,U00478,support_ticket,2024-01-01 14:41:42,
E0020987,U00478,logout,2024-01-13 08:47:30,
E0020988,U00478,support_ticket,22/12/2023 08:04,
E0020989,U00478,upgrade_click,23/12/2023 07:12,
E0020990,U00478,upgrade_click,2024-01-08T20:49:22Z,
E0020991,U00478,logout,14/01/2024 15:34,
E0020992,U00478,logout,11/01/2024 18:11,
E0020993,U00478,invite_sent,2024-01-09 08:54:48,
E0020994,U00478,upgrade_click,06/01/2024 12:14,
E0020995,U00478,upgrade_click,2023-12-31 21:31:38,
E0020996,U00478,upgrade_click,13/01/2024 02:54,
E0020997,U00478,page_view,2023-12-26 14:54:06,
E0020998,U00478,invite_sent,2024-01-04 09:41:02,
E0020999,U00478,upgrade_click,2024-01-16T10:54:40Z,
E0021000,U00478,page_view,2024-01-04 09:06:41,
E0021001,U00478,login,2024-01-11T19:13:39Z,
E0021002,U00478,feature_use,2024-01-18 17:28:50,api_access
E0021003,U00478,login,21/12/2023 12:22,
E0021004,U00478,upgrade_click,2023-12-31T03:08:52Z,
E0021005,U00478,upgrade_click,2023-12-21T23:02:26Z,
E0021006,U00478,upgrade_click,2024-01-04T02:35:00Z,
E0021007,U00478,login,2023-12-31T02:12:41Z,
E0021008,U00478,upgrade_click,2024-01-12 07:07:32,
E0021009,U00478,upgrade_click,2024-01-14T11:02:30Z,
E0021010,U00478,support_ticket,04/01/2024 23:31,
E0021011,U00478,upgrade_click,2024-01-09 16:24:46,
E0021012,U00478,support_ticket,2024-01-06 13:15:17,
E0021013,U00478,support_ticket,06/01/2024 08:07,
E0021014,U00478,page_view,2024-01-12 17:59:45,
E0021015,U00478,support_ticket,2024-01-13T06:20:51Z,
E0021016,U00478,page_view,2024-01-04 14:22:03,
E0021017,U00478,login,2023-12-31T14:58:05Z,
E0021018,U00478,invite_sent,25/12/2023 23:32,
E0021019,U00478,upgrade_click,2024-01-15T17:09:58Z,
E0021020,U00478,feature_use,24/12/2023 01:05,export
E0021021,U00478,settings_change,17/01/2024 23:25,
E0021022,U00478,feature_use,2023-12-21T12:00:38Z,api_access
E0021023,U00478,feature_use,2023-12-26T05:45:39Z,analytics
E0021024,U00478,logout,2024-01-10T10:03:37Z,
E0021025,U00478,support_ticket,2024-01-09T12:50:34Z,
E0021026,U00478,login,2023-12-26T22:22:26Z,
E0021027,U00478,login,01/01/2024 14:34,
E0021028,U00478,support_ticket,09/01/2024 20:28,
E0021029,U00478,login,2023-12-27T13:58:16Z,
E0021030,U00478,settings_change,12/01/2024 02:05,
E0021031,U00478,login,2024-01-10T06:18:52Z,
E0021032,U00478,upgrade_click,2024-01-04T20:54:37Z,
E0021033,U00478,settings_change,2023-12-27T09:32:42Z,
E0021034,U00478,logout,2024-01-02T10:26:48Z,
E0021035,U00478,support_ticket,2023-12-24T23:11:51Z,
E0021036,U00478,feature_use,2023-12-24T19:01:24Z,onboarding_wizard
E0021037,U00478,invite_sent,2024-01-10 13:10:56,
E0021038,U00478,logout,07/01/2024 08:28,
E0021039,U00478,feature_use,2023-12-26T14:53:27Z,analytics
E0021040,U00478,support_ticket,2024-01-14 01:05:31,
E0021041,U00478,settings_change,2024-01-06T19:55:49Z,
E0021042,U00478,settings_change,28/12/2023 11:38,
E0021043,U00478,support_ticket,2023-12-26 00:12:31,
E0021044,U00478,logout,2024-01-15 03:32:23,
E0021045,U00478,page_view,2023-12-27 21:35:56,
E0021046,U00478,page_view,10/01/2024 07:45,
E0021047,U00478,upgrade_click,22/12/2023 04:25,
E0021048,U00478,page_view,2024-01-12 19:11:11,
E0021049,U00478,feature_use,2024-01-19T14:35:20Z,api_access
E0021050,U00478,invite_sent,2023-12-23 04:57:20,
E0021051,U00478,feature_use,2024-01-12T05:46:32Z,api_access
E0021052,U00478,login,09/01/2024 07:24,
E0021053,U00478,invite_sent,2023-12-25 06:07:37,
E0021054,U00478,feature_use,2023-12-27 21:00:23,analytics
E0021055,U00478,page_view,2023-12-22 04:05:26,
E0021056,U00478,settings_change,2024-01-16 02:19:08,
E0021057,U00478,settings_change,18/01/2024 05:49,
E0021058,U00478,page_view,2023-12-22 19:59:03,
E0021059,U00479,page_view,2024-06-21 02:48:25,
E0021060,U00480,support_ticket,2023-03-17 09:53:02,
E0021061,U00480,page_view,2023-02-18 19:57:08,
E0021062,U00480,page_view,2023-02-15T05:27:29Z,
E0021063,U00480,login,11/01/2023 01:33,
E0021064,U00480,invite_sent,28/03/2023 08:21,
E0021065,U00480,page_view,2023-02-24 21:17:58,
E0021066,U00480,feature_use,11/01/2023 17:17,dashboard
E0021067,U00480,logout,2023-01-25 09:25:47,
E0021068,U00480,logout,2023-01-25T14:12:59Z,
E0021069,U00480,logout,2023-02-09 13:29:52,
E0021070,U00481,settings_change,2024-06-28 18:07:24,
E0021071,U00482,settings_change,2024-01-21T14:50:37Z,
E0021072,U00482,logout,29/01/2024 21:12,
E0021073,U00483,support_ticket,2024-06-06T22:43:56Z,
E0021074,U00484,login,2024-06-28T21:10:16Z,
E0021075,U00485,upgrade_click,2023-04-06 10:03:10,
E0021076,U00485,feature_use,2023-04-08 00:44:04,billing_portal
E0021077,U00485,upgrade_click,2023-04-03T21:37:45Z,
E0021078,U00485,login,2023-04-04 16:24:38,
E0021079,U00485,invite_sent,2023-04-08 22:20:41,
E0021080,U00485,settings_change,2023-04-08T19:23:23Z,
E0021081,U00485,page_view,2023-04-04 12:03:11,
E0021082,U00485,feature_use,2023-04-06T12:26:52Z,onboarding_wizard
E0021083,U00485,support_ticket,09/04/2023 23:33,
E0021084,U00485,logout,08/04/2023 13:43,
E0021085,U00485,settings_change,2023-04-08T05:36:05Z,
E0021086,U00485,logout,2023-04-07T14:00:33Z,
E0021087,U00485,feature_use,2023-04-05T06:23:35Z,analytics
E0021088,U00485,settings_change,2023-04-06 14:06:37,
E0021089,U00485,login,2023-04-05 10:05:41,
E0021090,U00485,invite_sent,2023-04-03T08:24:50Z,
E0021091,U00485,login,2023-04-05 06:04:12,
E0021092,U00485,login,06/04/2023 07:15,
